,ClusterId,W_mean,H_mean,n_boats,Images
595,595,53.301587301587304,55.15079365079365,126,7756ea1d9.jpg c774ac4fc.jpg b90a28b5a.jpg 7cb3d0d4b.jpg f282a1115.jpg 6e094cdbf.jpg a4f5599c6.jpg cf8aa4bdd.jpg 7f59828b0.jpg cfe74508f.jpg 9e6245b77.jpg 1848bce65.jpg 53bdd48fb.jpg 9db1a686b.jpg 63fe9ccf0.jpg 5c36a0d3b.jpg ed83b5c39.jpg 72a618e05.jpg 5162080e7.jpg 3015c55ef.jpg 124e88eba.jpg 275e39609.jpg 9ac47cd68.jpg de5ea28f1.jpg d56d0bdaa.jpg 68313ac45.jpg d2662f8d1.jpg 7782a2d44.jpg 367b7fa4f.jpg 2d7486e5a.jpg 7022afc4f.jpg bf4d290fe.jpg 239ebe5cf.jpg 948deae16.jpg 6232c4607.jpg b6ff22c8e.jpg 84b54e8a4.jpg 78aef976f.jpg 8cf321ad8.jpg 22340e6d4.jpg 9bd387741.jpg e40255129.jpg 69a8ecc38.jpg f6f67c4d2.jpg bd4e80911.jpg a18340d90.jpg f78062140.jpg 602605d84.jpg b8de48f12.jpg cd5f575af.jpg 4ce440c02.jpg 7ee1135cf.jpg ae2b25a28.jpg 3cba44c33.jpg fcf0a679e.jpg af36f34ab.jpg 9474d5c76.jpg 7b1e1da75.jpg 5cb7882ab.jpg 44f904cf5.jpg 3b5e87191.jpg d538c8b58.jpg cf2de82d0.jpg cc8063a2e.jpg 7e998433f.jpg 3981daa63.jpg f05f7874a.jpg 76b96de8a.jpg 905030cc7.jpg 943d0006b.jpg f92437cd2.jpg 49c861468.jpg a302103a2.jpg a8bf6fcd2.jpg b51a4c219.jpg e44ff18ea.jpg 3401b0227.jpg 38ec84b18.jpg f1c835cd5.jpg 2a1ecab85.jpg 2d7da944e.jpg 32dbdd54f.jpg d5fdd181c.jpg 6b5444875.jpg 874288a2a.jpg cd444fd48.jpg d29acb51d.jpg f2ced2665.jpg 2becfb5fd.jpg 656335508.jpg b8dd21cbb.jpg e4e71936e.jpg 81cbfac7b.jpg c9c58e68c.jpg 8fac2581d.jpg 4749b73d8.jpg 75a89d11f.jpg a38723db6.jpg aa6bad34e.jpg e16c0aa88.jpg 575bd53d9.jpg 7ad4d3f2f.jpg f619bebe3.jpg f457f0c09.jpg 4489ab986.jpg 67fd3ce92.jpg 86c5844f9.jpg e0f862e11.jpg 930f575fa.jpg 063c4aa67.jpg 0b0522872.jpg 80802e0f1.jpg 8b381ddf7.jpg a48a8ead9.jpg ab7f5bc13.jpg 95437afd6.jpg b416129ce.jpg 459c07910.jpg e8fbf78e1.jpg 576a98b25.jpg 576ddafa8.jpg 7ea187f39.jpg b0201cbca.jpg a420b23e3.jpg 0dec35751.jpg f54ed9c00.jpg 48aa4f0e0.jpg 07aa49475.jpg af8c3eaec.jpg 07f6c3bc0.jpg
596,596,11.0,22.0,1,329b3bb49.jpg 8d028114a.jpg 275b73835.jpg 063de49ca.jpg d4bf3e8c9.jpg 129b0787b.jpg 32f8e5945.jpg c88337fa9.jpg 82e1c7b91.jpg
597,597,41.0,38.6,5,d3e4cba7b.jpg 063e5628f.jpg 3cbd4208c.jpg 43b2dfcad.jpg 8efd5acd5.jpg a57a15459.jpg 3c57f5972.jpg 1fb232f73.jpg f9bc8b405.jpg 9161b5a64.jpg ef8de3599.jpg f47e91719.jpg
598,598,83.05882352941177,58.029411764705884,34,08ec53f2a.jpg 12dabb7c3.jpg 40e1db46b.jpg 2e1651d06.jpg b8f391eda.jpg 416f9a0ae.jpg d4c93f6bf.jpg 51b141b15.jpg 3f41e24f0.jpg 627dd4c06.jpg 207d91f6e.jpg 8c9f59f59.jpg a5e9a6a00.jpg 38e578a12.jpg 784159857.jpg ccd8e6624.jpg c23ffaeb8.jpg 90c5ad682.jpg c88289ee7.jpg d378f85c3.jpg c3482ff14.jpg f89a03b43.jpg 063f1ce44.jpg 8d9ca725a.jpg 11bfdef54.jpg d347e4285.jpg 636d98d86.jpg 24a3eee13.jpg c24d1e6d8.jpg f57d4cd71.jpg 758c7f214.jpg eb2455ba9.jpg 36758a51a.jpg bb1a2a7eb.jpg 9fa8533ce.jpg 299e7d087.jpg 58271299d.jpg
599,599,45.0,62.0,1,495e9bde5.jpg 97359f023.jpg 0bbce766c.jpg 2deaa7568.jpg 43180d806.jpg 063ff9fb6.jpg 5913d909f.jpg
600,600,18.0,20.0,1,268874e58.jpg 19ec0d43c.jpg f35a0bf6f.jpg 61db799a3.jpg e6bb9aa11.jpg ad228a5e0.jpg 3aa8676f3.jpg 064d2af65.jpg bd7d36f80.jpg
601,601,90.0,141.33333333333334,3,447dbf420.jpg 6a063bffd.jpg 130e030fe.jpg 90ad8c244.jpg 06573fb73.jpg
602,602,45.857142857142854,22.714285714285715,7,6ccc53d75.jpg 0659a4a18.jpg 79de961ca.jpg 8d3fb84ed.jpg 2d1956b6e.jpg 904215479.jpg dacfdcc87.jpg 3d9b3cfe1.jpg 436a54ba6.jpg
603,603,14.0,25.0,1,e2dc12624.jpg dd0e1e3d4.jpg 0659dc90d.jpg a050b9210.jpg 655f756e6.jpg beee55f0d.jpg fb8f6d2a4.jpg c9a50f0a0.jpg eb510203e.jpg
604,604,250.5,102.75,4,ac2bdc2ba.jpg 065c784db.jpg 428f06bc3.jpg 1196ccdc2.jpg 3231880bc.jpg 44942f11f.jpg 48b8dbe4d.jpg 7ef328310.jpg a127ee608.jpg 8dbdadba9.jpg 3b9fe2fee.jpg 93c66b88c.jpg a48044f60.jpg c94a2d8b6.jpg
605,605,94.0,30.0,1,970754f76.jpg 25d2d581b.jpg 83e1d4a3c.jpg 7f83854be.jpg f60f342b9.jpg 59fce8f73.jpg 35e6b0595.jpg 066a1a921.jpg 91694797d.jpg
606,606,47.05714285714286,47.77142857142857,35,b069b4c07.jpg 33a5e47d6.jpg 24cd29239.jpg 2d4e8418d.jpg 0e8cb5b07.jpg c446d13fe.jpg 1c66464eb.jpg 066c4f75e.jpg f132800a1.jpg ddeb6814f.jpg 385fb3b27.jpg 62060ccfe.jpg 80072835c.jpg 9d0fd6e5e.jpg 1b4032d77.jpg cf342a5c9.jpg 4b21fa2e1.jpg 97a1acbe2.jpg 1266ebe46.jpg 56d23b600.jpg 3a1631d25.jpg 16c6babfe.jpg d626c7b4e.jpg 55eb7563d.jpg 8bb3138fe.jpg 3245e0b9d.jpg 6f3deadfd.jpg abf4fd0d8.jpg b44ab9783.jpg 0eecb8a16.jpg 935305f28.jpg 22a7e17cb.jpg
607,607,50.0,32.333333333333336,3,62bebb389.jpg f8f7de835.jpg 4fcf53a57.jpg 06708ffd7.jpg ff6df12de.jpg e96e2ff13.jpg
608,608,18.0,22.0,1,bdc3af587.jpg 369ecd3e3.jpg 2f9d09e53.jpg 5ffd6c7d0.jpg 5c0356ba0.jpg 0670ff35c.jpg
609,609,43.0,41.0,1,f6123ea4e.jpg 0ddd18558.jpg 06daf8892.jpg 37e0a599a.jpg a6fa8ea8e.jpg 9f2ebc7b4.jpg 9ad839038.jpg 0678d581b.jpg fbbac9730.jpg
610,610,40.666666666666664,34.0,3,c153b3ca5.jpg 0683847d6.jpg a7bfeadf8.jpg c43e1d011.jpg ad77a1284.jpg 1c7657758.jpg 6e3473729.jpg fe82ab485.jpg b2a5ade80.jpg 5aa2e3fa5.jpg 4a97c4d1c.jpg 1678e9ded.jpg
611,611,67.0,38.5,4,0683a8b3d.jpg 3802d80d8.jpg 3e5e44b87.jpg 717957832.jpg dc6851e40.jpg f04ce7a5e.jpg 681a34304.jpg b56b6ef88.jpg 8994ce66e.jpg 49b3e4602.jpg 8b27a166e.jpg 46dc7e14b.jpg 4677d120e.jpg c1f8e3a44.jpg 8dfed0853.jpg 9799576c3.jpg
612,612,10.666666666666666,10.0,3,06845b0df.jpg c1db5ec46.jpg f38017865.jpg 5ea4dbb1c.jpg e9521633b.jpg
613,613,128.0,85.66666666666667,6,51021d5ab.jpg 9db9b1548.jpg 069137f77.jpg d10bc24ee.jpg a0a30542e.jpg 6ca50e606.jpg 2a5c6cb2c.jpg b23dafd00.jpg dd3701091.jpg 941f3570c.jpg 21c7bed23.jpg 464c0ba4f.jpg 5ce7db8fa.jpg 62c360fc7.jpg 31e45884c.jpg beadf2d3a.jpg 72376fd33.jpg 6ee58c8c8.jpg e2cb5c088.jpg d12b0b8d0.jpg 3b958f276.jpg ceeb797fc.jpg dbce1acca.jpg 4aa9e3cdf.jpg 7d238d951.jpg
614,614,102.33333333333333,51.666666666666664,12,7eeefefbd.jpg d833ac445.jpg 479e8c58a.jpg 66a6d7bee.jpg 06919997a.jpg 83dfd98f4.jpg 8e36f9d56.jpg 81d368c23.jpg 9f813af39.jpg c7c18d5a7.jpg 117b12d1a.jpg af2af0afb.jpg 8cafa26ce.jpg 806211344.jpg ff3b20580.jpg a9c8c07bf.jpg 3e473fcce.jpg 2f63d8866.jpg e847c1f39.jpg 18dc79889.jpg e0677335f.jpg cf386fc04.jpg 6e09f1123.jpg 749c2a7cc.jpg eff7dca21.jpg 6ea03479f.jpg 600c85be4.jpg c993ff9e3.jpg 4448e76bb.jpg b7f1e2e07.jpg ee8fc3b56.jpg ec2071bc8.jpg 6ae1ab600.jpg 747163fa3.jpg 82ad46060.jpg
615,615,62.6551724137931,47.96551724137931,29,777ab66f0.jpg 0692c75b0.jpg 2b2f1a187.jpg c24d172fc.jpg 6792c2ed1.jpg 504c5cd62.jpg ca068bb70.jpg e8121d8b6.jpg ddb836e4c.jpg 070598116.jpg d38cc34a6.jpg 0c910d7de.jpg ae7d6f1d8.jpg 6757403b9.jpg e079a720c.jpg 91ec8a044.jpg 83ea67936.jpg 3ef1d847b.jpg 770626eca.jpg 847d6a872.jpg 2fd607a3c.jpg 40f6876f7.jpg e8e35630d.jpg 0d2256a30.jpg 3af413a16.jpg a42f93051.jpg ce6ab11c4.jpg ffa01da76.jpg 17828a98d.jpg 36ebd71a8.jpg 9912a342a.jpg 7f79d02d1.jpg be598e7f3.jpg 607612025.jpg 3cf94616f.jpg 26c95e528.jpg be3abb90c.jpg a4579c0c2.jpg db07f26fa.jpg 40047f8d9.jpg 3f9d9b9b8.jpg a513ebc77.jpg 17f7197bd.jpg f09b282d7.jpg c25dd281e.jpg 1bc4e3c6d.jpg 1945ddf46.jpg 3b0f2790a.jpg c9d23a9ab.jpg f55abea8a.jpg 95ff6d802.jpg 77a484c5f.jpg 18ef7bcd9.jpg d94d9f6b8.jpg 2e7940360.jpg f24510720.jpg 579f859b9.jpg 9db509cab.jpg 7bda4ae14.jpg 9ff8c2722.jpg e50c829c9.jpg c06694dd0.jpg
616,616,30.333333333333332,31.0,3,9b1d02915.jpg b7dbb3bc5.jpg c3de9e468.jpg b0f29e471.jpg 0694e242a.jpg fe2e06691.jpg 5e73d2fa0.jpg d66a6e438.jpg 17ad42bd1.jpg d60a9792e.jpg dba73828a.jpg a0abf34a3.jpg c92ade1bf.jpg 1edb7b6f7.jpg aa4c08f5f.jpg
617,617,11.0,8.0,2,5c5c269c9.jpg 06965926a.jpg
618,618,21.0,12.0,1,f42fa3a62.jpg ac14afca4.jpg 0697b639a.jpg 8e8faad43.jpg 7315d654c.jpg ab6dd064f.jpg da5b59ce5.jpg 3ac4365ec.jpg
619,619,89.0,45.0,1,b4ba87af9.jpg d1c094bd2.jpg b3726e876.jpg 8ffed6940.jpg 5c1036bf7.jpg 0697e0958.jpg 91b83eda8.jpg 4666ab47c.jpg 5039e794e.jpg
620,620,36.0,45.0,1,069cce01e.jpg eb4593500.jpg 3f5fd01f4.jpg a04a08806.jpg be894b12f.jpg 554972371.jpg 7a1f50d01.jpg b381926cd.jpg
621,621,20.0,23.0,1,24b25ff32.jpg 70a8bd366.jpg 069fc657b.jpg 8b254577e.jpg 34113316c.jpg cb6133f87.jpg 19b489545.jpg f30134734.jpg 3b94447fa.jpg
622,622,61.8,64.6,5,262741d66.jpg 06a1b0ec4.jpg 556e41320.jpg 76f4fbf0f.jpg c0715bb98.jpg 9cb48f614.jpg 11ec3b87b.jpg fb8cb3a67.jpg 7fe450ffb.jpg 2885e7ca5.jpg 69db281d7.jpg 2dbb15fc5.jpg 32ae0c592.jpg 58a2694e4.jpg
623,623,5.0,10.0,1,294d12d53.jpg 6acaa3d09.jpg 06a378369.jpg cd2e27eb6.jpg 46a6a0ba4.jpg a47a48ba0.jpg
624,624,49.0,38.0,1,7a08434d0.jpg da0870150.jpg c32b7fddd.jpg c84611f02.jpg 24153ccdb.jpg 2b2bf811d.jpg b5ccbc34b.jpg 06a722a43.jpg 3774a1d42.jpg
625,625,64.33333333333333,124.66666666666667,3,06ae20232.jpg 290c2fc38.jpg 9f80af2b4.jpg
626,626,108.33333333333333,56.333333333333336,3,bab679552.jpg b94d3654c.jpg bc9a69821.jpg 33caf7dcc.jpg 06b152f8c.jpg 1e81f16a6.jpg 239351041.jpg a3f0e0a11.jpg
627,627,59.0,30.0,2,06b5f1274.jpg 5b4867a4e.jpg 29f087909.jpg 72204f08d.jpg 12c52e5bc.jpg b1082839f.jpg 26080a0ec.jpg a339403b9.jpg ba45cec4f.jpg
628,628,141.86666666666667,68.2,15,06b6b6570.jpg bb2395927.jpg 326405267.jpg 8217a547d.jpg 07dd1d6f6.jpg 71c9369af.jpg 98153abcb.jpg c02eb2987.jpg 2202c4c1f.jpg f7e505bf8.jpg 0fc3aae3c.jpg 4501ca54b.jpg 569742365.jpg c21ed19f1.jpg 9cdd1fd3a.jpg 90b852491.jpg 4d0bd75bc.jpg
629,629,13.5,20.5,2,f27548289.jpg 06b8c3648.jpg d4272c20b.jpg 39f0f4ef8.jpg bdd2c8820.jpg 68162eebe.jpg
630,630,18.0,16.0,1,33399b5fd.jpg 06c8528d6.jpg 320c7a36b.jpg 074326a1c.jpg 74119cc2f.jpg cae624ff7.jpg c69ee4d1e.jpg 2b97a3cbb.jpg d54e86908.jpg
631,631,47.6,66.4,5,fbd9b8cb6.jpg 06c880a4c.jpg 4f5329436.jpg ca95f95e1.jpg 20f4c0f60.jpg d6d6e66fb.jpg 310a5997c.jpg 6b82eda78.jpg 7018e65ba.jpg 95cee01eb.jpg
632,632,215.0,105.0,1,166a10b42.jpg 06ca46d36.jpg c36770780.jpg b64de3430.jpg
633,633,92.5,28.25,4,3ff191d24.jpg b65695e1c.jpg 8438859e4.jpg 9e99f158f.jpg 5853a3b28.jpg 91d09f40c.jpg ac6cc4be9.jpg 328129422.jpg 83d3a188e.jpg 555899f06.jpg d370a9141.jpg f8e58d070.jpg bb321b29c.jpg 0ed278c14.jpg 06cb32197.jpg
634,634,65.0,83.0,1,5cd131c22.jpg edc5d6cb2.jpg 3aeae6b46.jpg 0ff997814.jpg d5aa97c46.jpg 23a0420fb.jpg 322946655.jpg 250e6aaf9.jpg 06d298a22.jpg
635,635,148.0,104.0,1,7e5b584ce.jpg a57e5126e.jpg df89f07f4.jpg 6acde7f3a.jpg 1851804a7.jpg 1e4a4b0a1.jpg 06d4736e7.jpg a74530272.jpg 717b78c43.jpg
636,636,12.25,14.5,4,06d4be144.jpg fc0cad3fc.jpg 26dfc4b18.jpg fd4721b9a.jpg 9a191f0f9.jpg 374a45c89.jpg 823160bff.jpg 558ae5b26.jpg be49250fd.jpg
637,637,83.45833333333333,85.83333333333333,24,2b1e12567.jpg c1a0d06af.jpg 0beb1f290.jpg 3a10de0e2.jpg 635082334.jpg 2a2e5aad6.jpg 4065e5c0f.jpg 9160bfa7c.jpg 1657baf39.jpg 06d90df7d.jpg cd80c6c98.jpg 8e48e5dcd.jpg f691a3472.jpg bddc472ba.jpg ef3b8adf8.jpg 9d1a5ca58.jpg 07f36e95e.jpg 1ddda00ce.jpg c0e39587f.jpg 579f6f3db.jpg e514e43b4.jpg 638e1c552.jpg 1befd25a3.jpg d26e81921.jpg e22f6213f.jpg fd4532503.jpg e9aaa71c6.jpg 99afe3265.jpg 941ef85cd.jpg cf5bf6a93.jpg 5ec7f2338.jpg f18888ea8.jpg 9a120f2d3.jpg 2998aa196.jpg c6664b079.jpg a9586794a.jpg 6a7949fdf.jpg d3f69d8f3.jpg 93290f954.jpg e26578776.jpg 74fce5cba.jpg e3b769662.jpg 6192d732b.jpg f7cae76b3.jpg
638,638,14.0,20.0,1,efdcc43bb.jpg 818178fa2.jpg 4d5474480.jpg 06d9ccc22.jpg 3303e2af6.jpg f905b4b76.jpg
639,639,31.666666666666668,101.0,3,0a3b48a9c.jpg 0c4bc6e8f.jpg e3bbb4e07.jpg 426178b27.jpg 06db2136f.jpg c64241b48.jpg ee1eb17d4.jpg 6b586c19d.jpg 0a4864b49.jpg 68f24b833.jpg a1688f0b1.jpg 9ee1fd964.jpg f41782430.jpg
640,640,16.5,15.5,2,b2a573562.jpg affab511f.jpg 06db6422a.jpg b83a77ede.jpg 7a4129c7f.jpg 44baea1bb.jpg bde9fb1b4.jpg 6219c7920.jpg a8da2539f.jpg
641,641,202.14285714285714,254.42857142857142,7,57df42a4e.jpg 833e3ad3e.jpg e8864638e.jpg 6e42d73c0.jpg 567e285eb.jpg e3ae21b68.jpg 06dd3e135.jpg a373ecb33.jpg c12a7affe.jpg 4dd245194.jpg bc88f6faa.jpg 6a45a66bd.jpg 73a0fa237.jpg b050c236d.jpg 90bbb8343.jpg b0fec7d62.jpg
642,642,154.0,52.2,5,c730872a3.jpg 7411144f6.jpg 06dfb3cd7.jpg 7eed58df3.jpg ed3493f0d.jpg 829c48d6a.jpg 5010febe7.jpg bddb9aa5d.jpg 4a2d0a8fc.jpg ebf20da36.jpg 384f4a628.jpg 6019f7f99.jpg
643,643,69.4,28.6,15,bf62270dd.jpg 331f0bc17.jpg b093f2bdf.jpg c616daf48.jpg be58309ba.jpg 260706509.jpg ecb815a35.jpg 79a15032a.jpg e068e682f.jpg 5bb6c7e3d.jpg 708596ff9.jpg 19db64fb0.jpg 8a993b7f1.jpg 6cc1730fe.jpg 69409d03c.jpg e78631662.jpg 7d685601f.jpg 06dffa53d.jpg ad78a6bc8.jpg 80584f9eb.jpg ab9acdc9b.jpg 59b08c20f.jpg adc547e14.jpg c5b17d20a.jpg 54203ef3e.jpg 5e93b728f.jpg 2938dc912.jpg be4b05d86.jpg
644,644,130.5,131.25,8,06e41b35b.jpg 9114e01a0.jpg ae6d37ae2.jpg b82b45239.jpg 2b44354d0.jpg 88ddf1b80.jpg 670786bb5.jpg 812132f79.jpg 3f0b63cc0.jpg 8d510499b.jpg 7322d15ad.jpg 4896eac7e.jpg 4d96c6f18.jpg ccd17135c.jpg 57d1f5c18.jpg 371371749.jpg 376d86456.jpg c58a63cdd.jpg 95940e5b9.jpg 59304d4f7.jpg 745e69228.jpg 497ad753c.jpg 25825c03c.jpg b5353b3d0.jpg
645,645,222.5,80.5,2,06e9c077d.jpg 1dc9233c1.jpg a1abde08d.jpg 4673287ee.jpg 08a16f709.jpg 8c2bdf97d.jpg
646,646,14.0,24.0,1,21afbfaa5.jpg b2f6caf31.jpg 39a617d44.jpg 06ec3a1eb.jpg ccb4dcd74.jpg d6e28b687.jpg d03b9fc92.jpg fee776eac.jpg ce311b606.jpg
647,647,47.666666666666664,46.333333333333336,6,1f3e23690.jpg e8c81ff8e.jpg 843712542.jpg 5ed46d9bc.jpg 7f8f7a69e.jpg 7d388704b.jpg 06ed17e09.jpg b3c744693.jpg 72f66f50a.jpg
648,648,16.666666666666668,15.0,3,46adb7e21.jpg 0c70835db.jpg 93a73c178.jpg f3f8219bb.jpg 6a53069d1.jpg 06f678426.jpg b94d2bfd1.jpg b42ff6a59.jpg 296e91d16.jpg
649,649,14.0,26.0,1,a7dc542ac.jpg 1acfa5cd7.jpg 91aab8f59.jpg e5c045b05.jpg d74769a93.jpg bed9a39d1.jpg e681da6d7.jpg dbf60a2b2.jpg 06f8fde86.jpg
650,650,8.0,10.0,1,a0e9b9399.jpg 56b9122b2.jpg ced96b952.jpg 5ba9ed8c0.jpg 624ccba76.jpg 95cb378f6.jpg 06feb1557.jpg 7ec56f99e.jpg 7cd25807f.jpg
651,651,39.0,40.0,1,be257a533.jpg bb6b8e338.jpg d820c1c4c.jpg bf29c05a1.jpg b0198ab96.jpg ca80998bb.jpg b470ff529.jpg 0703e9cd8.jpg 6e9b71692.jpg
652,652,158.0,49.0,1,cc9383eb5.jpg 0a15f8996.jpg b50714df1.jpg 0ebda6e4f.jpg 37bad3d9c.jpg 07047cef1.jpg b4c31488c.jpg fbda9a706.jpg 5781c25a9.jpg
653,653,16.23076923076923,16.615384615384617,13,ecab0a02b.jpg c9d0d7b69.jpg f6ed6c9cc.jpg e41ab4acd.jpg 3f0f32f78.jpg 51b1b434b.jpg bb928d923.jpg 51c1b5c1e.jpg 070571ec0.jpg 2ba373b72.jpg 4f2381afc.jpg e4620fab5.jpg 869fd92b7.jpg bbcdca5a6.jpg 7eeb01f39.jpg 344a1037f.jpg c76658f37.jpg 1dccfb5b8.jpg 88ee8ca07.jpg 76a3be0af.jpg 54ed4eff6.jpg 2fde1a43a.jpg 0c939e612.jpg d2fe9e7e2.jpg 97e9fed6d.jpg 193098d4f.jpg 9542f860f.jpg 360b4a756.jpg 2b7e2beef.jpg 10146b269.jpg e625286d9.jpg 95bab5c4a.jpg 15844a437.jpg 4a6b19792.jpg 184262dc2.jpg 69e3b2102.jpg 473537ab7.jpg ff9a9fb1a.jpg 2fbdede3e.jpg 3d65bb187.jpg a22d5d37d.jpg 93f66bbe9.jpg de6f4e108.jpg d982df0fa.jpg 41b05d6cd.jpg ed4df56a2.jpg 5ea60546c.jpg af845a449.jpg 76b3e5c49.jpg 5f2cbd18f.jpg d3b31d204.jpg
654,654,111.0,187.5,2,7505a192f.jpg 07066de36.jpg 46ddfa836.jpg f2cd677ae.jpg 7b2b4a85c.jpg
655,655,62.0,116.0,1,070863ad1.jpg 9e8e67123.jpg
656,656,140.0,93.0,1,4613f7817.jpg f5283cddb.jpg e5cb861f3.jpg 50df18d6c.jpg 70d65531c.jpg e64d7f1e9.jpg e86be2819.jpg 0710f62f8.jpg
657,657,19.625,14.75,8,bf2a93e8f.jpg 986c21d85.jpg 07136ea62.jpg 6af24f036.jpg 74701a8a5.jpg 600c96c5b.jpg 3a944485c.jpg 28d0879eb.jpg 17f03ef2e.jpg d9e4863ba.jpg e4026e724.jpg 614545469.jpg fdc861581.jpg fbb40704f.jpg 80265c555.jpg 15d93818d.jpg b13eccaa5.jpg f22f939fd.jpg 7fd385125.jpg 955417be6.jpg db51d5637.jpg 346b04046.jpg dc1b818dc.jpg edba946dc.jpg 46bc087c0.jpg fda4d84ce.jpg f04563b65.jpg 6e443d717.jpg 1be714ac9.jpg 97481e631.jpg c08e9ffb2.jpg f28fb90aa.jpg 8bdb725a7.jpg db8a72223.jpg 18c7a4034.jpg 1b07b68f4.jpg a3a890c94.jpg d69fa72ec.jpg 5dd01db55.jpg 5f2446dbe.jpg a3c717646.jpg ab16fce3f.jpg adcd51785.jpg 8f1ce30cc.jpg
658,658,104.0,32.0,1,0714173fd.jpg 73efd22ee.jpg 6f5758eaf.jpg 14ac72271.jpg 501446101.jpg f37baccef.jpg
659,659,46.714285714285715,31.571428571428573,7,23b169e6e.jpg 071484fb0.jpg a7e3f4e09.jpg f81a6ecba.jpg dc547ef49.jpg 2788e8faa.jpg e8a340af9.jpg 4698e2654.jpg fe98f3577.jpg 6409cea46.jpg ebc6bd82c.jpg 8caed75e3.jpg 0c83b0dfe.jpg ef57d4284.jpg
660,660,117.8,67.8,5,7b2cd98af.jpg 3d9b3fd1a.jpg 9d63574a0.jpg 07187f965.jpg 97f3304c3.jpg 178c34d1c.jpg e07245fa5.jpg 60606a27a.jpg 5e953f5d0.jpg 3c2635490.jpg 0ed471be3.jpg e1064beb5.jpg 4359367d9.jpg 44c592564.jpg 1110d58bb.jpg 9acf0d777.jpg 1f599a061.jpg ea1056ac5.jpg ffc848f0a.jpg 4b76c4b2f.jpg 666f2acb9.jpg eedfba9ee.jpg 7b00bec95.jpg
661,661,83.375,108.875,8,e427aa2cc.jpg 4bd7e73c6.jpg dc8a4751a.jpg da6165a8a.jpg 1b830b907.jpg 071aa6ab2.jpg 7152c8215.jpg 85700d798.jpg 39180d378.jpg e1c80fefe.jpg e8437dca6.jpg 08e292c4c.jpg 7a9cfa73f.jpg 538001cd1.jpg b6fb06f7b.jpg 75993fd14.jpg 2dffda539.jpg 9087faa52.jpg 32fa69aef.jpg 18fb7fa98.jpg ff3f6dae7.jpg 1aee34e81.jpg 6c0f0cf31.jpg df04ced87.jpg e159a53a7.jpg efe891a63.jpg
662,662,33.0,32.0,1,b5fdb31db.jpg 0a75b0e37.jpg 821ed2f93.jpg e05c4f58a.jpg 77c41ff49.jpg 071ba9ee1.jpg c6cc64af3.jpg 36fdd30d4.jpg 4b229bf1b.jpg
663,663,197.0,78.0,1,4c78bd916.jpg 51102e863.jpg d21c99793.jpg fb6b1796d.jpg 071c912ab.jpg 46700ef97.jpg 57165b9e4.jpg a66a86893.jpg
664,664,6.0,6.0,1,3ce3c820f.jpg 7a6423ca0.jpg f71012a83.jpg 6d2f49260.jpg 071d7f9b2.jpg 6425ca3a9.jpg 0d67d4cda.jpg 9ac3e07ce.jpg 10818c696.jpg
665,665,39.666666666666664,25.0,3,989764273.jpg bb38d0347.jpg 8ff55b69f.jpg b29f52e1d.jpg 553f4b454.jpg 7b847df39.jpg 9550138c0.jpg 071f2d18a.jpg ef4cc7edb.jpg 253f2c0ba.jpg b68be9084.jpg d91060878.jpg 6328c4519.jpg d63d083d5.jpg 0eb4122ff.jpg 21f1dad28.jpg 1664419b5.jpg
666,666,36.0,20.0,1,47328e2e7.jpg 12d867e23.jpg 365040e1f.jpg 07239f63c.jpg 58b160d52.jpg 1d1e24681.jpg e0301b68a.jpg 6b34abde1.jpg 0aa919286.jpg
667,667,137.66666666666666,46.0,3,0725d4b35.jpg e2a2a4d0a.jpg 2e16fa974.jpg 3332ba369.jpg 7e513f72c.jpg de2114a0c.jpg 07b81fb99.jpg acee73f33.jpg cb232b502.jpg
668,668,72.0,61.666666666666664,3,ed48c46bd.jpg 0b40b432c.jpg 914244a77.jpg 1e836696a.jpg 3dfa5f509.jpg fd9667936.jpg 7f0b4ed3d.jpg 0727155d8.jpg a3bc39e62.jpg 6e85a18f2.jpg 5585e2a6b.jpg 809ee5490.jpg
669,669,19.0,14.0,1,6b4d5dde1.jpg 0727b2567.jpg a77e770eb.jpg 0af151ad2.jpg d08c51dc5.jpg 8144301a9.jpg
670,670,75.75,70.75,12,b1782cac6.jpg a49ea720e.jpg 35121b470.jpg e9eeeb90b.jpg 45c9f6d4f.jpg 13bcbe80f.jpg c84d74fb9.jpg 0728a5783.jpg 25ae00d14.jpg 839c9e143.jpg d0a21ac49.jpg d6ab15480.jpg 4b18f5811.jpg 459a7e591.jpg d58d14ca8.jpg
671,671,165.2,70.6,5,344c4692c.jpg e6e862d3b.jpg 072c6a52f.jpg 1dca852e6.jpg 740c155ad.jpg 5dee41767.jpg 8ca9cceb6.jpg c53163d1c.jpg f0ecd5049.jpg 089ee7570.jpg e698a6a67.jpg f4080a831.jpg fee7811d2.jpg 23bc57937.jpg b10f36088.jpg 944c8160f.jpg
672,672,29.571428571428573,30.428571428571427,7,3e744ab34.jpg ccc9466f9.jpg 9fd4bb7b1.jpg 072e1a687.jpg 59011d45c.jpg 703e3792f.jpg f9436807a.jpg ddf9d59f5.jpg 2872cdaf7.jpg 63fcdee15.jpg
673,673,67.0,114.0,1,bde74344e.jpg b04bdb64e.jpg 1ad429e56.jpg d9942daef.jpg 072fa220f.jpg a95749ffc.jpg 2d321711c.jpg b23dc8d66.jpg 1bbfacc25.jpg
